Timestamp,Session ID,Filename,Filesize (Bytes),Request Type,Model Used,Input Tokens,Output Tokens,Grounded Searches Performed,Token Cost USD,Fixed Cost USD,Total Estimated Cost USD
2025-08-06T12:47:22.744396+00:00,523eeb5f-4bf0-4114-8ca2-5f9cb28d5026,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1412,0,0.00116430,0.00000000,0.00116430
2025-08-06T12:47:55.859250+00:00,523eeb5f-4bf0-4114-8ca2-5f9cb28d5026,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,625,3064,1,0.00128810,0.03500000,0.03628810
2025-08-06T12:48:53.669289+00:00,523eeb5f-4bf0-4114-8ca2-5f9cb28d5026,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,625,2569,1,0.00109010,0.03500000,0.03609010
2025-08-06T12:50:29.127337+00:00,523eeb5f-4bf0-4114-8ca2-5f9cb28d5026,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,625,2569,1,0.00109010,0.03500000,0.03609010
2025-08-09T15:40:23.938191+00:00,62cba41c-e1c9-4cef-b21b-fca31afbdffa,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1430,0,0.00117510,0.00000000,0.00117510
2025-08-09T15:40:48.934210+00:00,62cba41c-e1c9-4cef-b21b-fca31afbdffa,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,616,2154,1,0.00092320,0.03500000,0.03592320
2025-08-09T15:41:12.864244+00:00,62cba41c-e1c9-4cef-b21b-fca31afbdffa,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,616,2407,1,0.00102440,0.03500000,0.03602440
2025-08-09T15:41:58.942764+00:00,62cba41c-e1c9-4cef-b21b-fca31afbdffa,pds_extraction_for_Reinforcing mesh (ASTM A185),0,grounded_search_llm,gemini-2.0-flash,610,2290,1,0.00097700,0.03500000,0.03597700
2025-08-09T15:48:33.204276+00:00,62cba41c-e1c9-4cef-b21b-fca31afbdffa,pds_extraction_for_Reinforcing mesh (ASTM A185),0,grounded_search_llm,gemini-2.0-flash,610,4334,1,0.00179460,0.03500000,0.03679460
2025-08-09T15:52:04.742709+00:00,62cba41c-e1c9-4cef-b21b-fca31afbdffa,pds_extraction_for_Reinforcing mesh (ASTM A185),0,grounded_search_llm,gemini-2.0-flash,610,1791,1,0.00077740,0.03500000,0.03577740
2025-08-09T15:52:43.098365+00:00,62cba41c-e1c9-4cef-b21b-fca31afbdffa,pds_extraction_for_Reinforcing mesh (ASTM A185),0,grounded_search_llm,gemini-2.0-flash,610,2900,1,0.00122100,0.03500000,0.03622100
2025-08-09T16:09:26.939562+00:00,62cba41c-e1c9-4cef-b21b-fca31afbdffa,fd84e84494a0190e9a8ce65d85cd7217.pdf,849853,standard_llm_validation,gemini-2.0-flash,2864,246,0,0.00038480,0.00000000,0.00038480
2025-08-11T12:31:53.246199+00:00,d89a8012-68f5-44ad-b013-c0177cdfc03b,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1062,0,0.00095430,0.00000000,0.00095430
2025-08-11T12:32:17.117386+00:00,d89a8012-68f5-44ad-b013-c0177cdfc03b,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,616,1824,1,0.00079120,0.03500000,0.03579120
2025-08-11T12:32:54.372006+00:00,d89a8012-68f5-44ad-b013-c0177cdfc03b,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,616,2520,1,0.00106960,0.03500000,0.03606960
2025-08-11T13:01:06.204663+00:00,85688a74-f97a-43c8-b7bb-38966ecc4a5d,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1223,0,0.00105090,0.00000000,0.00105090
2025-08-11T13:01:35.813182+00:00,85688a74-f97a-43c8-b7bb-38966ecc4a5d,pds_extraction_for_Reinforcing bars (ASTM A706-09b),0,grounded_search_llm,gemini-2.0-flash,611,1603,1,0.00070230,0.03500000,0.03570230
2025-08-11T13:02:16.635682+00:00,85688a74-f97a-43c8-b7bb-38966ecc4a5d,pds_extraction_for_Reinforcing bars (ASTM A706-09b),0,grounded_search_llm,gemini-2.0-flash,611,4091,1,0.00169750,0.03500000,0.03669750
2025-08-11T13:02:27.608021+00:00,85688a74-f97a-43c8-b7bb-38966ecc4a5d,pds_extraction_for_Welding electrodes (AWS D1.4-11),0,grounded_search_llm,gemini-2.0-flash,628,4104,1,0.00170440,0.03500000,0.03670440
2025-08-11T13:03:40.051014+00:00,a29a3b18-3261-4e38-a371-71eb0afb4d6f,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1242,0,0.00106230,0.00000000,0.00106230
2025-08-11T13:15:04.078949+00:00,a29a3b18-3261-4e38-a371-71eb0afb4d6f,pds_extraction_for_Reinforcing bars,0,grounded_search_llm,gemini-2.0-flash,601,2156,1,0.00092250,0.03500000,0.03592250
2025-08-18T07:22:08.346634+00:00,d10b8418-5a94-423c-b5ab-b6094a1dd5b3,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1322,0,0.00111030,0.00000000,0.00111030
2025-08-18T07:22:38.111216+00:00,d10b8418-5a94-423c-b5ab-b6094a1dd5b3,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,616,3068,1,0.00128880,0.03500000,0.03628880
2025-08-18T07:23:14.716858+00:00,d10b8418-5a94-423c-b5ab-b6094a1dd5b3,"pds_add_more_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm_add_more,gemini-2.0-flash,616,3280,1,0.00137360,0.03500000,0.03637360
2025-08-18T07:25:27.099743+00:00,d10b8418-5a94-423c-b5ab-b6094a1dd5b3,"pds_add_more_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm_add_more,gemini-2.0-flash,591,2463,1,0.00104430,0.03500000,0.03604430
2025-08-18T07:26:21.272998+00:00,d10b8418-5a94-423c-b5ab-b6094a1dd5b3,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,616,1813,1,0.00078680,0.03500000,0.03578680
2025-08-18T07:28:02.483731+00:00,d10b8418-5a94-423c-b5ab-b6094a1dd5b3,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,616,729,1,0.00035320,0.03500000,0.03535320
2025-08-18T07:28:35.092276+00:00,d10b8418-5a94-423c-b5ab-b6094a1dd5b3,pds_extraction_for_Reinforcing mesh (ASTM A185),0,grounded_search_llm,gemini-2.0-flash,609,2368,1,0.00100810,0.03500000,0.03600810
2025-08-18T07:29:06.690206+00:00,d10b8418-5a94-423c-b5ab-b6094a1dd5b3,pds_add_more_for_Reinforcing mesh (ASTM A185),0,grounded_search_llm_add_more,gemini-2.0-flash,584,4547,1,0.00187720,0.03500000,0.03687720
2025-08-18T07:46:02.310319+00:00,d10b8418-5a94-423c-b5ab-b6094a1dd5b3,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,616,3126,1,0.00131200,0.03500000,0.03631200
2025-08-18T07:46:37.880279+00:00,d10b8418-5a94-423c-b5ab-b6094a1dd5b3,"pds_add_more_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm_add_more,gemini-2.0-flash,591,3234,1,0.00135270,0.03500000,0.03635270
2025-08-18T07:47:17.249453+00:00,d10b8418-5a94-423c-b5ab-b6094a1dd5b3,"pds_add_more_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm_add_more,gemini-2.0-flash,591,3330,1,0.00139110,0.03500000,0.03639110
2025-08-18T07:49:09.215663+00:00,d10b8418-5a94-423c-b5ab-b6094a1dd5b3,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,616,2795,1,0.00117960,0.03500000,0.03617960
2025-08-18T07:49:40.585000+00:00,d10b8418-5a94-423c-b5ab-b6094a1dd5b3,"pds_add_more_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm_add_more,gemini-2.0-flash,591,3147,1,0.00131790,0.03500000,0.03631790
2025-08-18T07:55:25.426953+00:00,7bdb705e-eb34-4230-bd5c-3e5b16187fe5,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1280,0,0.00108510,0.00000000,0.00108510
2025-08-18T07:55:47.479113+00:00,7bdb705e-eb34-4230-bd5c-3e5b16187fe5,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,616,2547,1,0.00108040,0.03500000,0.03608040
2025-08-18T07:56:19.543631+00:00,7bdb705e-eb34-4230-bd5c-3e5b16187fe5,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,616,4306,1,0.00178400,0.03500000,0.03678400
2025-08-18T07:56:53.206482+00:00,7bdb705e-eb34-4230-bd5c-3e5b16187fe5,"pds_add_more_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm_add_more,gemini-2.0-flash,591,3063,1,0.00128430,0.03500000,0.03628430
2025-08-18T08:00:06.827228+00:00,7bdb705e-eb34-4230-bd5c-3e5b16187fe5,"pds_add_more_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm_add_more,gemini-2.0-flash,591,3685,1,0.00153310,0.03500000,0.03653310
2025-08-18T08:18:03.201955+00:00,00ec48ea-2e55-4e83-b383-f4a37deb79e1,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,695,0,0.00073410,0.00000000,0.00073410
2025-08-18T08:18:30.500898+00:00,00ec48ea-2e55-4e83-b383-f4a37deb79e1,pds_extraction_for_Reinforcing bars,0,grounded_search_llm,gemini-2.0-flash,601,2693,1,0.00113730,0.03500000,0.03613730
2025-08-18T08:18:50.718750+00:00,00ec48ea-2e55-4e83-b383-f4a37deb79e1,pds_add_more_for_Reinforcing bars,0,grounded_search_llm_add_more,gemini-2.0-flash,601,1612,1,0.00070490,0.03500000,0.03570490
2025-08-18T08:20:19.183128+00:00,00ec48ea-2e55-4e83-b383-f4a37deb79e1,pds_add_more_for_Reinforcing bars,0,grounded_search_llm_add_more,gemini-2.0-flash,601,1865,1,0.00080610,0.03500000,0.03580610
2025-08-18T08:21:12.713403+00:00,00ec48ea-2e55-4e83-b383-f4a37deb79e1,pds_add_more_for_Reinforcing bars,0,grounded_search_llm_add_more,gemini-2.0-flash,601,2496,1,0.00105850,0.03500000,0.03605850
2025-08-18T08:24:40.873452+00:00,a7745970-2f9d-4915-a77f-2f3fdfea202d,Canyon Hills 088300 Mirrors.pdf,373117,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2327,2802,0,0.00203025,0.00000000,0.00203025
2025-08-18T08:25:19.247691+00:00,a7745970-2f9d-4915-a77f-2f3fdfea202d,pds_extraction_for_Mirrors (ASTM C 1503),0,grounded_search_llm,gemini-2.0-flash,625,4966,1,0.00204890,0.03500000,0.03704890
2025-08-18T08:26:13.203736+00:00,a7745970-2f9d-4915-a77f-2f3fdfea202d,pds_extraction_for_Mirrors (ASTM C 1503),0,grounded_search_llm,gemini-2.0-flash,625,4916,1,0.00202890,0.03500000,0.03702890
2025-08-18T08:26:57.394064+00:00,a7745970-2f9d-4915-a77f-2f3fdfea202d,pds_add_more_for_Mirrors (ASTM C 1503),0,grounded_search_llm_add_more,gemini-2.0-flash,625,3491,1,0.00145890,0.03500000,0.03645890
2025-08-18T08:29:48.693167+00:00,a7745970-2f9d-4915-a77f-2f3fdfea202d,pds_add_more_for_Mirrors (ASTM C 1503),0,grounded_search_llm_add_more,gemini-2.0-flash,625,3589,1,0.00149810,0.03500000,0.03649810
2025-09-27T04:57:46.505873+00:00,0e4da4bb-b1ce-4efd-af24-498daeb22ae9,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,19699,24182,0,0.01746405,0.00000000,0.01746405
2025-09-27T05:28:58.170873+00:00,f0694f70-e9c8-4efc-ad4b-3464f171f92b,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,19699,34998,0,0.02395365,0.00000000,0.02395365
2025-09-27T11:35:42.161321+00:00,ae2a2287-4fb3-4332-8f50-89c79f163556,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,19699,39663,0,0.02675265,0.00000000,0.02675265
2025-09-27T13:22:32.538031+00:00,63af71bb-6b85-4ec1-bf25-953104630652,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1514,0,0.00122550,0.00000000,0.00122550
2025-09-27T14:17:48.202250+00:00,453e086d-5df9-4b62-bac1-805293f4b9d5,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,19699,1082,0,0.00360405,0.00000000,0.00360405
2025-09-27T14:28:23.223702+00:00,7a7fa91a-0f08-4450-8fed-2bcf8bc3b2ca,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,19699,21507,0,0.01585905,0.00000000,0.01585905
2025-09-27T16:23:23.546562+00:00,d5f083f5-d0be-4210-a700-f512344220bc,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,8298,19650,0,0.01303470,0.00000000,0.01303470
2025-09-27T17:11:40.169905+00:00,843e3bb1-0bbe-47a8-8195-a7791fad6377,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,7983,17410,0,0.01164345,0.00000000,0.01164345
2025-09-27T17:16:21.987025+00:00,466a4af3-6ab8-4a75-9b64-43e2e3ba1b68,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,1828,969,0,0.00085560,0.00000000,0.00085560
2025-09-27T20:23:26.473388+00:00,4e32cb96-6413-4b98-bc17-78b55a73aa21,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,16178,0,0,0.00242670,0.00000000,0.00242670
2025-09-28T15:18:27.136509+00:00,fbb5708c-0d9f-46c0-8a72-d8a0b5fd2b4a,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,2684,0,0.00192750,0.00000000,0.00192750
2025-09-28T15:54:51.723332+00:00,623d4893-b04f-4459-ba70-939addbb1949,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,8007,20120,0,0.01327305,0.00000000,0.01327305
2025-09-28T16:05:30.860458+00:00,9c4109e4-cd0c-4029-9612-e00e92693ec6,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,2114,1500,0,0.00121710,0.00000000,0.00121710
2025-10-27T14:49:33.402716+00:00,a9e8ea45-91d0-4840-b918-65cc9477b2bf,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,8110,21123,0,0.01389030,0.00000000,0.01389030
2025-10-27T15:30:01.493209+00:00,a9e8ea45-91d0-4840-b918-65cc9477b2bf,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,19699,44660,0,0.02975085,0.00000000,0.02975085
2025-10-28T09:47:21.410735+00:00,880699ab-737a-4f25-a7d8-dae18a138112,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,8134,17976,0,0.01200570,0.00000000,0.01200570
2025-10-28T09:59:59.738957+00:00,a59d18ba-ce69-4897-a715-322f07aa8cdd,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,19699,19978,0,0.01494165,0.00000000,0.01494165
2025-10-28T10:29:07.850875+00:00,0a6a05d3-586d-47bc-b6c8-267c22579be3,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,19699,35708,0,0.02437965,0.00000000,0.02437965
2025-10-28T11:04:33.282779+00:00,617f8e85-35a7-4175-afcc-cdedb34f5eb4,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,19699,27976,0,0.01974045,0.00000000,0.01974045
2025-10-28T11:29:08.505264+00:00,105d1fc3-c2cb-4577-9cc5-22812fad78d8,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,19699,32553,0,0.02248665,0.00000000,0.02248665
2025-10-28T11:36:18.156445+00:00,31412ba7-eeca-499a-a3d3-5af01adfe672,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash-preview-05-20,19699,25843,0,0.01846065,0.00000000,0.01846065
2025-11-21T12:56:29.653806+00:00,0b5788ef-2b0f-4109-895c-2a9dc0538335,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-05-20,0,0,0,0.00000000,0.00000000,0.00000000
2025-11-21T13:08:27.531682+00:00,de6546f4-b4d2-40b2-bbb5-7d742d086312,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash-preview-09-2025,2114,760,0,0.00077310,0.00000000,0.00077310
2025-11-21T13:46:57.312147+00:00,86055704-6f29-4b34-b636-30e2851d61fe,a7e01287-a0db-45f6-a90b-83bc0a4c40f7_production_merged.pdf,135763,fast_llm_extraction,gemini-2.5-flash,1579,1144,0,0.00092325,0.00000000,0.00092325
2025-11-21T13:50:02.045654+00:00,0d88476a-a05b-45f5-9c8e-4157d7556b14,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash,2114,1424,0,0.00117150,0.00000000,0.00117150
2025-11-22T04:49:55.885710+00:00,fa0381b4-2e39-4771-83ed-8e983695a348,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash,2114,1501,0,0.00121770,0.00000000,0.00121770
2025-11-22T05:02:02.557614+00:00,b63221a2-5b64-455a-b51d-b0d1de78027c,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash,2114,3011,0,0.00212370,0.00000000,0.00212370
2025-11-22T05:03:19.285462+00:00,ca6e9050-1164-4cbb-bd43-c3209e9bd8fc,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash,2114,1437,0,0.00117930,0.00000000,0.00117930
2025-11-23T18:23:33.950809+00:00,8db9a378-2e63-4852-97e4-079c8c7a14c4,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash,2114,1071,0,0.00095970,0.00000000,0.00095970
2025-11-26T06:40:23.555912+00:00,0622ee8d-0d92-4072-8a54-88d2e019474f,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash,2114,1525,0,0.00123210,0.00000000,0.00123210
2025-11-26T06:45:41.612214+00:00,c81a7a3d-af02-4a27-b943-d9c81413bac6,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash,2114,1677,0,0.00132330,0.00000000,0.00132330
2025-11-26T11:53:17.128980+00:00,c2ff6605-f16b-4072-813f-206718bd295c,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash,2114,1570,0,0.00125910,0.00000000,0.00125910
2025-11-27T07:17:39.091093+00:00,1367caa4-e738-492c-a9b6-6bfeeaebee1d,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash,2114,1488,0,0.00120990,0.00000000,0.00120990
2025-11-27T07:18:12.742189+00:00,1367caa4-e738-492c-a9b6-6bfeeaebee1d,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,633,3124,1,0.00131290,0.03500000,0.03631290
2025-11-27T07:18:20.291264+00:00,1367caa4-e738-492c-a9b6-6bfeeaebee1d,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,633,3124,1,0.00131290,0.03500000,0.03631290
<<<<<<< HEAD
2025-11-27T10:17:46.475601+00:00,58e5938a-2ad7-4d31-bb4a-48632762b69b,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash,2114,1006,0,0.00092070,0.00000000,0.00092070
2025-11-27T10:23:54.131837+00:00,746c8953-9cd5-4c30-8e53-191569c3121e,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash,2114,1569,0,0.00125850,0.00000000,0.00125850
2025-11-27T11:05:53.899540+00:00,f32253bb-033a-4fbe-8eb1-4f3fe7aa1ced,273226 USD Wellness Ring Down Emergency Phones.pdf,88515,fast_llm_extraction,gemini-2.5-flash,2006,1365,0,0.00111990,0.00000000,0.00111990
2025-11-27T11:09:28.831321+00:00,130c6424-fb79-490f-9ebb-daa55dad26c9,261300 USD Wellness Medium Voltage Switchgear.pdf,58630,fast_llm_extraction,gemini-2.5-flash,2646,10853,0,0.00690870,0.00000000,0.00690870
2025-11-27T11:12:13.784037+00:00,f3fb4335-a649-4372-b312-4d55acff5f0d,261200 USD Wellness Medium Voltage Transformers.pdf,60511,fast_llm_extraction,gemini-2.5-flash,3263,2151,0,0.00178005,0.00000000,0.00178005
2025-11-27T11:13:24.979976+00:00,e52c13dd-52c2-4aa8-beb3-cdab244eb259,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash,2114,1405,0,0.00116010,0.00000000,0.00116010
2025-11-27T12:42:51.927582+00:00,ad7de5fb-180e-4a05-8860-262bd67b6ba5,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash,2114,1266,0,0.00107670,0.00000000,0.00107670
2025-11-27T12:43:37.315269+00:00,3022e217-79f4-4c54-9620-bf7330dc9dd2,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash,2114,1544,0,0.00124350,0.00000000,0.00124350
=======
2025-11-28T17:12:02.661541+00:00,77e02d69-18cf-4793-9303-bebec785bfc4,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash,2114,1314,0,0.00110550,0.00000000,0.00110550
2025-11-28T17:34:02.354292+00:00,b9639b1e-1e1a-4126-a621-cb31643f972a,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash,2114,1002,0,0.00091830,0.00000000,0.00091830
2025-11-28T18:01:15.777865+00:00,192ff86f-317d-4023-9a19-eb05ac8371ad,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash,2114,1126,0,0.00099270,0.00000000,0.00099270
2025-11-30T06:04:13.662389+00:00,89a5f21c-a48e-4089-bac5-30e783393230,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash,2114,1159,0,0.00101250,0.00000000,0.00101250
2025-11-30T06:05:07.279706+00:00,0a83053b-2aa6-48ec-bf8a-76f8a3237ba4,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash,2114,1445,0,0.00118410,0.00000000,0.00118410
2025-11-30T06:05:29.042970+00:00,N/A,validation_temp.pdf,268830,standard_llm_validation,gemini-2.0-flash,2650,199,0,0.00034460,0.00000000,0.00034460
2025-11-30T06:05:33.094551+00:00,N/A,validation_temp.pdf,410191,standard_llm_validation,gemini-2.0-flash,2596,203,0,0.00034080,0.00000000,0.00034080
2025-11-30T06:05:38.372328+00:00,N/A,validation_temp.pdf,395824,standard_llm_validation,gemini-2.0-flash,2721,203,0,0.00035330,0.00000000,0.00035330
2025-11-30T06:11:11.691772+00:00,6a9e216b-38a8-43ba-a969-18889041873a,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash,2114,1542,0,0.00124230,0.00000000,0.00124230
>>>>>>> b6bf65cee57166a536b06dd762b67818c6d6d1dc
2025-12-02T13:22:34.719255+00:00,032fa811-0729-4c09-b20d-02b40937dae7,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash,2114,1001,0,0.00091770,0.00000000,0.00091770
2025-12-02T14:02:46.946317+00:00,dd4a1a83-ff6e-4027-a65b-250c7b2e9a9a,SDIA 142100 Machine Room Less Elevators Passenger and Service.pdf,3890453,fast_llm_extraction,gemini-2.5-flash,8293,28313,0,0.01823175,0.00000000,0.01823175
2025-12-02T14:26:46.691495+00:00,285b1a29-6765-4b2e-9a2f-b4a84c4398af,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash,2114,997,0,0.00091530,0.00000000,0.00091530
2025-12-02T14:27:16.807702+00:00,285b1a29-6765-4b2e-9a2f-b4a84c4398af,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,616,1358,1,0.00060480,0.03500000,0.03560480
2025-12-03T05:49:35.725871+00:00,2bf703d8-10d4-4087-a62e-f6428d6be1a0,0c69150b-509a-418e-b16e-d32f496fae05_production_merged.pdf,268830,fast_llm_extraction,gemini-2.5-flash,2114,1337,0,0.00111930,0.00000000,0.00111930
2025-12-03T05:49:54.693421+00:00,2bf703d8-10d4-4087-a62e-f6428d6be1a0,"pds_extraction_for_Reinforcing bars (ASTM A706-09b, Grade 60)",0,grounded_search_llm,gemini-2.0-flash,616,1358,1,0.00060480,0.03500000,0.03560480
